dataset,year,pdo_phase,pdo_jja_smooth,included
ssp585_r5,2016,0,,False
ssp585_r5,2017,0,,False
ssp585_r5,2018,0,,False
ssp585_r5,2019,1,0.3133085294701162,True
ssp585_r5,2020,1,0.11940032628401294,True
ssp585_r5,2021,-1,-0.0432811685441802,True
ssp585_r5,2022,-1,-0.06961814916129187,True
ssp585_r5,2023,-1,-0.04210489470428758,True
ssp585_r5,2024,-1,-0.1923596510028358,True
ssp585_r5,2025,-1,-0.21632270376770965,True
ssp585_r5,2026,-1,-0.18592804829802922,True
ssp585_r5,2027,-1,-0.1359121556586025,True
ssp585_r5,2028,-1,-0.0801417199010359,True
ssp585_r5,2029,1,0.07366324359636794,True
ssp585_r5,2030,1,0.0715307319632903,True
ssp585_r5,2031,1,0.14859693256152418,True
ssp585_r5,2032,1,0.13350786046985155,True
ssp585_r5,2033,1,0.0711658768407062,True
ssp585_r5,2034,1,0.09126193694459091,True
ssp585_r5,2035,1,0.1769967204827211,True
ssp585_r5,2036,1,0.263860554994199,True
ssp585_r5,2037,1,0.1716108221913261,True
ssp585_r5,2038,-1,-0.04308646805082796,True
ssp585_r5,2039,-1,-0.02191073043993395,True
ssp585_r5,2040,-1,-0.11336357414496512,True
ssp585_r5,2041,-1,-0.18622916709115941,True
ssp585_r5,2042,-1,-0.2405155614091382,True
ssp585_r5,2043,-1,-0.40649168901998456,True
ssp585_r5,2044,-1,-0.6768561886853818,True
ssp585_r5,2045,-1,-0.6941588879904822,True
ssp585_r5,2046,-1,-0.5602486925782529,True
ssp585_r5,2047,-1,-0.5063147641121777,True
ssp585_r5,2048,-1,-0.4747305714610675,True
ssp585_r5,2049,-1,-0.46921602746750973,True
ssp585_r5,2050,-1,-0.4113915139122511,True
ssp585_r5,2051,-1,-0.3524157189009338,True
ssp585_r5,2052,-1,-0.283843320494425,True
ssp585_r5,2053,-1,-0.06106333613410819,True
ssp585_r5,2054,-1,-0.13208276413587366,True
ssp585_r5,2055,-1,-0.2584518798005498,True
ssp585_r5,2056,-1,-0.24024275411304774,True
ssp585_r5,2057,-1,-0.14452914820250506,True
ssp585_r5,2058,-1,-0.06359425209885994,True
ssp585_r5,2059,-1,-0.004280323717559751,True
ssp585_r5,2060,1,0.07614831508055055,True
ssp585_r5,2061,1,0.27086968593546634,True
ssp585_r5,2062,1,0.31287326944064353,True
ssp585_r5,2063,1,0.5535840532510425,True
ssp585_r5,2064,1,0.7432397920925199,True
ssp585_r5,2065,1,0.8315318619148648,True
ssp585_r5,2066,1,0.829770920852395,True
ssp585_r5,2067,1,0.7309664631777704,True
ssp585_r5,2068,1,0.6953706347569826,True
ssp585_r5,2069,1,0.6086727486787452,True
ssp585_r5,2070,1,0.48763708506385445,True
ssp585_r5,2071,1,0.2647880299745849,True
ssp585_r5,2072,1,0.07148619199785662,True
ssp585_r5,2073,-1,-0.05538263385573869,True
ssp585_r5,2074,-1,-0.28137911468115345,True
ssp585_r5,2075,-1,-0.5044483919959185,True
ssp585_r5,2076,-1,-0.43925333196949506,True
ssp585_r5,2077,-1,-0.432250641815971,True
ssp585_r5,2078,-1,-0.36490297019951184,True
ssp585_r5,2079,-1,-0.47059575991780295,True
ssp585_r5,2080,-1,-0.37370385215217977,True
ssp585_r5,2081,-1,-0.5141131849732501,True
ssp585_r5,2082,-1,-0.492886729096526,True
ssp585_r5,2083,-1,-0.31272727239810577,True
ssp585_r5,2084,-1,-0.1260517499967115,True
ssp585_r5,2085,-1,-0.10799038584149882,True
ssp585_r5,2086,-1,-0.2760615687809869,True
ssp585_r5,2087,-1,-0.25642616132358914,True
ssp585_r5,2088,-1,-0.08163027170861444,True
ssp585_r5,2089,1,0.01087077361706247,True
ssp585_r5,2090,1,0.08312420521708035,True
ssp585_r5,2091,-1,-0.03974185644888184,True
ssp585_r5,2092,-1,-0.02849626257347533,True
ssp585_r5,2093,1,0.014868468691190425,True
ssp585_r5,2094,1,0.10560426767151876,True
ssp585_r5,2095,1,0.21242220991458935,True
ssp585_r5,2096,1,0.22361662822771977,True
ssp585_r5,2097,0,,False
ssp585_r5,2098,0,,False
ssp585_r5,2099,0,,False
ssp585_r5,2100,0,,False
